run_hash,instance,solver,seed,final_cost,initial_cost,improvement,improvement_pct,time_seconds,n_iterations,n_vehicles,acceptance_rate,iterations_per_second
a95144e57fd0813f3be44bc64e724d0fb512d01cc8ece45dca3232062b665826,C101,simulated_annealing,53,1010.4000000000001,1010.4000000000001,0.0,0.0,0.13588571548461914,1000,13,1.0,7359.125250462324
12b5abd3335c81c730fd536a551b796991f5d70a3fcc26bd350a0f202bc057dd,C201,simulated_annealing,42,820.5999999999999,873.5,52.90000000000009,6.056096164854046,0.5554499626159668,5000,6,0.994,9001.710930813324
4a42924361c3501b229464af39d98010873bee8c1d609d47983437d418a3fd84,C101,simulated_annealing,61,1010.4000000000001,1010.4000000000001,0.0,0.0,0.1367330551147461,1000,13,1.0,7313.520488230166
d585ca31644036ae19d87864f55418050a3250159d30b006ef7cacd8b130f4c0,C101,alns,40,827.2999999999998,1010.4000000000001,183.10000000000025,18.121536025336525,120.07023453712463,1700,10,0.8976470588235295,14.158379939487629
6921257a93700850df7ab2db933770ac9ec2f7b7a9ca162573a5577749f31352,C1_4_1,simulated_annealing,42,9621.699999999999,9623.4,1.7000000000007276,0.017665274227411598,1.791372299194336,3537,53,1.0,1974.4639356044272
86d1be2faac070eb099ebf24037e048c62b3688ec8f99e6fc9deb57e7734ed9a,C101,alns,47,860.0999999999999,1010.4000000000001,150.30000000000018,14.875296912114031,5.275523662567139,24,11,1.0,4.549311411546449
08305e9b7229325a2be8d0499b3bc7342aec76ad4a971a303af7411438a71894,C1_6_1,simulated_annealing,42,18485.399999999994,18485.399999999994,0.0,0.0,0.5072288513183594,658,79,1.0,1297.2448201433438
c72cc76b8bc71dc0b38e925af4e599a1982c9c8b603bd146e4b7297cc232d11d,C101,simulated_annealing,48,1010.4000000000001,1010.4000000000001,0.0,0.0,0.1358494758605957,1000,13,1.0,7361.088393349175
18c0ffd54b4861a71b47823331ea7b057d7ef719f403f52418ce32db844cdc4a,C101,alns,42,862.1999999999999,1010.4000000000001,148.20000000000016,14.667458432304054,120.00483870506287,266,11,0.9323308270676691,2.216577288635427
37c9ffc2bd3a2906b8f0b64e456417ee698f1c44f1d4f64ffee3f59f5a821562,C1_2_1,alns,45,3013.600000000001,3454.0,440.3999999999992,12.750434279096675,241.77412271499634,142,22,0.9507042253521126,0.5873250553260814
95966249bd9f4406b8215931d81765a128e0d374680a18007c36567e16665b44,C1_6_1,simulated_annealing,42,18481.099999999995,18485.399999999994,4.299999999999272,0.023261601047309087,15.214674711227417,20021,79,1.0,1315.9006275188935
1c2cc2dc0b7ff1a84aaafa2eab09204704430cb1b39b976ae09af431e1358f2a,C101,simulated_annealing,42,1010.4000000000001,1010.4000000000001,0.0,0.0,0.08071732521057129,583,13,1.0,7222.736859516826
5250312d1b01b55e2c72f9bb6801b3729020104ebcec5bdc81e4031efdfbecfa,C1_2_3,simulated_annealing,42,3406.6,3410.0,3.400000000000091,0.09970674486803786,0.1625826358795166,658,24,1.0,4047.172666628539
bc1fa4ab898df40c45dbb94c32925593034f07f65e4c6885eb9fb32cc7ec3c2d,C101,simulated_annealing,42,1010.4000000000001,1010.4000000000001,0.0,0.0,0.042386531829833984,301,13,1.0,7101.312303832784
5211c9774c795f464406d4978994f7424428fc28429b8a045894695fe851b0b7,C101,alns,55,827.3000000000001,1010.4000000000001,183.10000000000002,18.1215360253365,82.20751810073853,374,10,0.9759358288770054,4.549462246770348
2a6271e99f9a13e90e7051e0ee753ff5169f2c2575fc2ad757eb4862fe9e36a8,C1_4_1,simulated_annealing,42,9466.599999999999,9623.4,156.8000000000011,1.6293617640335132,91.58998560905457,184198,52,1.0,2011.1150665121431
95657e6078d4a34c7a474e8f7ced48a529a7fdb42001cfe8e98b63b54eb63af9,C1_10_1,alns,43,55194.899999999994,56375.200000000004,1180.3000000000102,2.093651108998301,607.6178202629089,2,129,1.0,0.0032915426988869814
ae0fc6f4e795a5ff11695a055e736ad1d566e3014550f8d8d0a93d73ec0636b7,C101,simulated_annealing,45,1001.0,1010.4000000000001,9.400000000000091,0.9303246239113312,0.31279850006103516,2309,13,1.0,7381.748951959341
c19813bb71d79c79b061cb1a01e6dc8e05db80930fd1a683b116a9878a162090,C1_2_3,simulated_annealing,42,3192.2999999999993,3410.0,217.70000000000073,6.384164222873921,50.347230434417725,207308,24,0.9995899820556853,4117.5651214824875
8cad44bef59545389c93fc26b8f9d39b514d8afaabfa07d34d708d1fa22c6211,C102,simulated_annealing,42,1057.8,1059.8,2.0,0.1887148518588413,0.18632769584655762,1375,13,1.0,7379.471923123677
f1cbb7974dc522a9be42f1594e626329ea22d3e4d313b98a083675ebc10b957c,C101,alns,42,827.3,1010.4000000000001,183.10000000000014,18.121536025336514,120.05525517463684,267,10,0.8202247191011236,2.22397594850481
a1cf73b2ecfdec66b8f8f679383c07feb165e12af735d6d0eda2d7ca54f5bba7,C101,alns,41,827.3,1010.4000000000001,183.10000000000014,18.121536025336514,120.00758337974548,1693,10,0.8824571766095688,14.107441815928938
ab3ecbf24e9e54a46720672ae2972b72f99b630e497027822b8173a09e305787,C101,alns,41,851.9,1010.4000000000001,158.5000000000001,15.686856690419646,120.05731344223022,1858,10,0.8433799784714747,15.475941837512812
42514918bb292f01a014200ad52cbbc069a784e595cda7f996c6443e6d9c534e,C1_2_1,alns,0,2858.4,3454.0,595.5999999999999,17.243775332947305,5095.690910100937,3000,21,0.889,0.5887327259299122
05ded92c9a0076093f747a28ad5dca83b81be407143834b978a34488c714dc00,C101,alns,42,827.3,1010.4000000000001,183.10000000000014,18.121536025336514,120.03369140625,133,10,0.8195488721804511,1.1080222431039461
fe9e0199499ddd756c8b053f79ff49227524b3322c7ce1646f514b84f74d2321,C102,simulated_annealing,42,1059.8,1059.8,0.0,0.0,0.0633237361907959,454,13,1.0,7169.507475555254
5d2f0b0e06fd1553c38669991a7cbe573ce030f767889d4b4b35a21d600f204e,C102,simulated_annealing,42,1059.8,1059.8,0.0,0.0,0.08382320404052734,605,13,1.0,7217.571875533306
669296e4c7436e6704c119f17f6c3a6544d32454632729577a8ec349699bc6fd,C101,simulated_annealing,0,1009.9000000000001,1010.4000000000001,0.5,0.049485352335708624,0.6823656558990479,5000,13,1.0,7327.449669799504
f369a7e4b024550ded22853793a2ea2ced472b084fb819f37ea3da557ed5f312,C1_4_1,simulated_annealing,42,9621.699999999999,9623.4,1.7000000000007276,0.017665274227411598,1.6091413497924805,3216,53,1.0,1998.5814176080582
82ae093e4087b90c23fbb1e203ab42d152e7b2c36003e01fe626503426db8a2e,C101,alns,41,827.3000000000001,1010.4000000000001,183.10000000000002,18.1215360253365,120.47524309158325,136,10,0.9117647058823529,1.1288626319401995
309b282c0e2efd30b583b7235b5b69c3876185dc85101ed3eb0d727954886f59,C101,simulated_annealing,42,1010.4000000000001,1010.4000000000001,0.0,0.0,0.13218021392822266,992,13,1.0,7504.905390292999
bca1079c591a5b40bad2111defe62f9156f20ae1cd6ef33f0c5088a0946cf3b2,R101,alns,47,1670.9,1954.5,283.5999999999999,14.51010488616014,117.29620218276978,586,21,0.9965870307167235,4.995899177425205
5660cc5f50e48384f926751f17bbe334eab1d91044ca6f6970de90a6f3905540,C101,simulated_annealing,47,1001.0,1010.4000000000001,9.400000000000091,0.9303246239113312,1.459742546081543,10689,13,1.0,7322.524118169328
8735636482c841f2d8439c20f98b3fbd5c4919995c80379c2179efa3453f25cb,C102,simulated_annealing,42,1059.8,1059.8,0.0,0.0,0.06856846809387207,491,13,1.0,7160.725821201195
bd0b2447a575dbb0efeea01e67590da0c79fa52f5b39ec12c7ee39f97b075097,C1_6_1,simulated_annealing,42,18485.399999999994,18485.399999999994,0.0,0.0,0.2923266887664795,378,79,1.0,1293.0738606010732
462f46e65948c85d3a18a407ae6e84e0c02ea53671288b4b4337a0827b2c23e4,C1_10_1,alns,46,54850.4,56375.200000000004,1524.800000000003,2.70473541557281,313.8983356952667,2,130,1.0,0.006371489659446952
54913ccc505b6e6785208ef2bdfe84434712a9dc39671a099b4f19f64bf76585,C1_2_3,simulated_annealing,42,3406.6,3410.0,3.400000000000091,0.09970674486803786,0.12632393836975098,507,24,1.0,4013.49108128665
a33740e9a9c8293d166aff79f4473e326e2df8bcd485855ab42ab2c3b5ace6df,C101,simulated_annealing,42,1010.4000000000001,1010.4000000000001,0.0,0.0,0.10016703605651855,684,13,1.0,6828.593786223821
65d8fe08bbf95230709289f81bd2c9632e6138f92806f74e0f6581487e36197c,C101,simulated_annealing,46,986.5,1010.4000000000001,23.90000000000009,2.365399841646881,0.22722554206848145,1660,13,1.0,7305.516734116571
1d88753e13d0903c3d694fd8d1ab7bf961900dc1cbaf69decdc0387b9a9ccd35,R101,simulated_annealing,54,1946.0,1954.5,8.5,0.4348938347403428,0.2047252655029297,1048,28,0.9990458015267175,5119.055517771463
6e7cdcd7320f7d2a2caaf49b551841efc7f2bc3219e6d6780860f331ff4e52b8,C1_2_3,simulated_annealing,42,3406.6,3410.0,3.400000000000091,0.09970674486803786,0.15089845657348633,583,24,1.0,3863.5252688358923
4767ee71b76d944f1b9fecd546047905f49be7193324758970242d1369138cbe,C101,alns,42,827.3000000000001,1010.4000000000001,183.10000000000002,18.1215360253365,120.08097720146179,1702,10,0.8948296122209166,14.173768732282443
096d44b34f6b4366a089eda37661cbca13a6b6356544bf1668fbc963baf5d7a3,R101,simulated_annealing,43,1952.8,1954.5,1.7000000000000455,0.08697876694807088,0.3690629005432129,1904,28,0.9942226890756303,5159.012182469595
010e65fb88902523f230f021899d55c69ae298949485444423072eb789eeb68d,C101,alns,42,900.6,1010.4000000000001,109.80000000000007,10.86698337292162,105.85611534118652,2003,12,0.3889166250624064,18.921911063372193
89cf995d2f8249e02a46d305d4ee63bc1f8c87184d0b2025e860dabe13ac4730,C101,alns,41,827.3,1010.4000000000001,183.10000000000014,18.121536025336514,120.01512455940247,1726,10,0.8371958285052143,14.38152071529703
32a6456e42aff3c6f347d774035a7a74bb54e584abf78a8a378dbf4442f2cd2f,C1_6_1,simulated_annealing,42,18374.2,18485.399999999994,111.19999999999345,0.6015558224328037,116.17193078994751,154242,79,1.0,1327.704540599292
a4938968295c55dd820c8d6721a95a0ac36714fa04bca33bc696ab10e3195d63,R101,alns,48,1705.3000000000002,1954.5,249.19999999999982,12.750063954975687,83.2067666053772,418,21,0.992822966507177,5.0236298927758956
d3291f78bf89ca6f6f788db6f9fa83cf12fdb4b0e4bea7cd23d20cd699cde157,C101,alns,46,965.0999999999999,1010.4000000000001,45.30000000000018,4.48337292161522,5.4173197746276855,25,11,1.0,4.614828188117835
799cce7a9c7663b72ef55e7ca073f446fd6585c737aad8d8b80f7c4d4ab4a4ef,C101,alns,56,827.3,1010.4000000000001,183.10000000000014,18.121536025336514,120.20937442779541,529,10,0.9773156899810964,4.40065512792222
9a40478b0252c627af5c26c04a74a23a1c80c197b13c1cbe445fce8a68f113a4,R101,local_search,0,1836.5,1954.5,118.0,6.037349705807111,1.6461899280548096,17,26,0.9411764705882353,10.326876449844242
1b40438ba892973bca22c7969f156f917a352153033ce7682fedecf121c2b56c,C1_6_1,simulated_annealing,42,18485.399999999994,18485.399999999994,0.0,0.0,1.0515196323394775,1375,79,1.0,1307.6313153952494
87fd881cf59e05e244228cb00bf790faf72fcb258a6295cf265faa91a8d8a1b0,C101,alns,42,827.3,1010.4000000000001,183.10000000000014,18.121536025336514,120.89176034927368,132,10,0.6893939393939394,1.0918858292627471
7362ed73a7174575581eeecdbd3139137ed9643d2f3f3544e7be4cf043d48d83,C1_6_1,simulated_annealing,42,18485.399999999994,18485.399999999994,0.0,0.0,2.338527202606201,3078,79,1.0,1316.2130406563942
0ecf959c8f528cbb7837e60937d28b1a910054142973cdd79f89314e6dddc1c5,C101,simulated_annealing,42,1007.9000000000001,1010.4000000000001,2.5,0.24742676167854313,1.831374168395996,13809,13,1.0,7540.239585280693
36c3238da34f2dbc7d4583dece0ac3830eaa87d25bcab91be37ec694de999bad,C1_6_1,simulated_annealing,42,18485.399999999994,18485.399999999994,0.0,0.0,1.2198476791381836,1604,79,1.0,1314.9182700689469
fa16a4d086d7cf5aebf7a40c73b9618ac3de333f3a66e1f6320126abc3a2fb2b,C101,simulated_annealing,45,994.0999999999999,1010.4000000000001,16.300000000000182,1.6132224861441193,2.653623104095459,18941,13,1.0,7137.788320717995
4f740950b2b8caf6e9e7580a441752505abb915d363e19c88e1fdef9228d21c5,C101,alns,41,827.3,1010.4000000000001,183.10000000000014,18.121536025336514,120.0677261352539,1676,10,0.8806682577565632,13.958788543326117
4497edaa9b028efe1ee4dba2672a6602c86b0363153703ab0288eb4273ef1d8a,C1_4_1,simulated_annealing,42,9623.4,9623.4,0.0,0.0,0.2992091178894043,583,53,1.0,1948.4700336421313
dcc4f19c8cb24d2f8cf3c3491d97da01a00bb1cb57252132b982046e5f59c60d,C101,alns,42,827.3,1010.4000000000001,183.10000000000014,18.121536025336514,120.33149600028992,132,10,0.8181818181818182,1.096969657883103
b94432a45fa35722737d9f5f01d73fd627c65ce938a8bd96b45ec3d5da714dd9,C1_6_1,simulated_annealing,42,18485.399999999994,18485.399999999994,0.0,0.0,1.4129793643951416,1833,79,1.0,1297.2588603830445
a35f3e98be1ff924a1f9f364ce760caf0f6cef41ec54c62e7df57d88e4fa6dc3,C101,simulated_annealing,42,1010.4000000000001,1010.4000000000001,0.0,0.0,0.038532257080078125,270,13,1.0,7007.116127116127
abfbe82f2c658f2259a32ff2c383af84eba7055a5540eb30a39d3fca11a7cbf6,C101,alns,40,862.1,1010.4000000000001,148.30000000000007,14.677355502771187,120.23777174949646,257,10,0.6653696498054474,2.137431493120433
b160f38c0c8dc11a56cadc9e246137c57fc86643c97e8b0bb048aad35b08732f,C1_6_1,simulated_annealing,42,18484.299999999996,18485.399999999994,1.0999999999985448,0.005950642128374529,10.462608098983765,13809,79,1.0,1319.8429941518377
34fb90735de3c4424d607e7c7b25378dd2ee59522c1590c38e58d4034be808ad,R101,alns,49,1706.5,1954.5,248.0,12.688667178306472,120.03661155700684,589,21,0.9898132427843803,4.9068362756997415
17456faae36d7f82b66e7e51f6a61dbc07cc6c10e6b1dec2eb69a89b87d75fd0,C1_6_1,simulated_annealing,42,18485.399999999994,18485.399999999994,0.0,0.0,0.3048419952392578,395,79,1.0,1295.753230095417
8b35d989bd5e67def2303f29a9ccc083fa82e60ea7b7e3825f23230604ea5a13,C1_2_3,simulated_annealing,42,3306.2,3410.0,103.80000000000018,3.0439882697947267,5.04494571685791,20725,24,0.9994209891435465,4108.071952240535
8de804be433f2c7eca6c5db2155827487eaaf9ebb972724e88e5266780b32b84,C1_4_1,simulated_annealing,42,9621.699999999999,9623.4,1.7000000000007276,0.017665274227411598,1.3882050514221191,2757,53,1.0,1986.0178416550539
c11ad99dc4e5944578dd8ce83817be240540e19c00430e94f9cab2a2d1d3669f,C101,alns,41,827.3,1010.4000000000001,183.10000000000014,18.121536025336514,120.09138536453247,130,10,0.7230769230769231,1.0825089543716258
f2ee05ba914646a17cc1e4de998f165bd42a4fb13fe0607ae399250813974779,C102,simulated_annealing,42,1059.8,1059.8,0.0,0.0,0.04616880416870117,315,13,1.0,6822.788800181775
f9f490e34d7f4d884044b23037882373268ce5085aede72ed10392eff89c5568,C102,simulated_annealing,42,1059.8,1059.8,0.0,0.0,0.07310724258422852,530,13,1.0,7249.623720787649
63d104051959d34536744cb5f531977ce244e15683be4ab883f05f137dc033fb,C1_6_1,simulated_annealing,42,18485.399999999994,18485.399999999994,0.0,0.0,0.5169391632080078,681,79,1.0,1317.3697186606403
1c96180681fb9a995053ecad5af2b3699b16d942da1214e387388eaa6357d67f,C102,simulated_annealing,42,1059.8,1059.8,0.0,0.0,0.04715728759765625,339,13,1.0,7188.708623200129
b31a68db59e0101ef4b0f65c1cfdf7362f470c7d632481e673e7538ac5f4ebdf,C1_4_1,simulated_annealing,42,9492.999999999998,9623.4,130.40000000000146,1.355030446619713,76.8282823562622,154242,52,1.0,2007.6200491475372
2367c04de97bc7a1d3eb58c9603005f09b64a2dcf639ccd5fbe55801da087d04,C102,simulated_annealing,42,1018.3000000000002,1059.8,41.49999999999977,3.9158331760709353,2.895141363143921,20718,13,0.999758663963703,7156.127249517689
a3a373d0d79ef9a951d4eac338822f33e0ef72ec008aeeda819bf93868f2e8a0,C101,simulated_annealing,42,922.3,1010.4000000000001,88.10000000000014,8.719319081551873,20.50076460838318,154242,12,1.0,7523.719380540924
ecffbd080d664f283b198841d3edd103d0034154d441d9f48f8660568a92d61e,C101,simulated_annealing,42,922.3,1010.4000000000001,88.10000000000014,8.719319081551873,26.897964000701904,207223,12,1.0,7704.040350213589
8caab6838a891b33a6427d8cf40da8e3e4fb3925563eb8b51108635ab1882001,C1_2_1,simulated_annealing,48,3444.2000000000007,3454.0,9.799999999999272,0.28372900984363847,4.930810213088989,19139,26,1.0,3881.51220040774
36c5ae133a5aee4ce858e74ae8c4357f2fc90579d6bc8d33d3581ffd2b60a819,C1_2_7,alns,0,2863.3999999999996,3192.8,329.40000000000055,10.316963167126051,5095.416741132736,3000,21,0.8613333333333333,0.5887644038577864
60b49b0e973bab70aa9257220e6cf598a684876c2c6955fc98576bf81500b421,C1_2_3,simulated_annealing,42,3389.9,3410.0,20.09999999999991,0.5894428152492642,0.8039441108703613,3217,24,0.9996891513832763,4001.5219422619193
1891821d0f8158b58efb9acfc8169398bc0a8a9320dbe52155fff34921ddc3c8,C101,alns,43,933.8999999999999,1010.4000000000001,76.50000000000023,7.571258907363443,66.55801463127136,305,12,0.980327868852459,4.582468417810948
36b8993eb9a53af9f5929cfb42211a66dd03d5bf57a3f876381b21a63decf769,C102,simulated_annealing,42,912.0,1059.8,147.79999999999995,13.946027552368367,18.21083116531372,138185,12,0.9997394796830336,7588.066615169208
c17abe3010d8247cb366a64b9279b622c447cb5713be281831e301fa2ef0b61d,C102,simulated_annealing,42,1059.8,1059.8,0.0,0.0,0.061296701431274414,435,13,1.0,7096.629832320097
4cd8a926200148c32731015849052dce31673d53ad3304ec1ab96e10af98a0d4,C101,alns,42,827.3000000000001,1010.4000000000001,183.10000000000002,18.1215360253365,120.31174492835999,253,10,0.6403162055335968,2.1028703403034315
ac11ca51402beb84c215e917204008ec865497498de7b9aa95dfa0ffdef2b9fc,C102,simulated_annealing,42,1059.8,1059.8,0.0,0.0,0.04084372520446777,270,13,1.0,6610.562544144859
7b2976d73f7a96eaf6070744929430ebd0a205164d882d2dceb744a620237f34,C101,alns,42,855.7000000000002,1010.4000000000001,154.69999999999993,15.310768012668241,120.02128720283508,1999,11,0.7383691845922962,16.655378779780165
d7f9a76f49743cef9375fd7f4e10481e989fbdbb56bf0e289d26d07536dda0c3,C101,simulated_annealing,42,922.3,1010.4000000000001,88.10000000000014,8.719319081551873,211.72454953193665,1611802,12,1.0,7612.730803127178
3b8a2b1b87aeeb878c61b8bf5899a3fd9d879c08a5c4a5901ffef70c8d084a1c,C1_6_1,simulated_annealing,42,18485.399999999994,18485.399999999994,0.0,0.0,0.20560455322265625,270,79,1.0,1313.2004898140933
101af4a7ca01052f8a1254bcc1a21a48ed982478c91096268f43fe8b6612e21d,C101,simulated_annealing,42,922.3,1010.4000000000001,88.10000000000014,8.719319081551873,25.96785569190979,200292,12,1.0,7713.074286006618
75918108a5817bfa2c408bbb612ab3a87ae28c5f5033c9854b1fc3f581c2a739,C101,simulated_annealing,42,1010.4000000000001,1010.4000000000001,0.0,0.0,0.20656418800354004,1535,13,1.0,7431.104175587753
d046ba44a0991b955c84d5dde8908db7479b13480b1e4443d051d0a70bd84c23,C1_4_1,alns,48,8509.300000000003,9623.4,1114.0999999999967,11.576989421618105,255.45565581321716,20,46,0.9,0.07829147464491255
dd71927f92d97651a7bd264f49b40e919d2ab901af722b09d05c11db053486bf,C102,simulated_annealing,42,1057.8,1059.8,2.0,0.1887148518588413,0.12313270568847656,878,13,1.0,7130.51820871478
29da014826d69bea3bc4a620faa2dd83ac80da8e1d521fbb92f392027e62ce6c,C1_2_3,simulated_annealing,42,3406.6,3410.0,3.400000000000091,0.09970674486803786,0.10142683982849121,395,24,1.0,3894.4326833797586
4207f8ef58da3a34428f2a2d03750e476a9fb66cdd428e08252d2d7226141acb,C1_2_3,simulated_annealing,42,3384.100000000001,3410.0,25.89999999999918,0.7595307917888323,1.0069360733032227,4000,24,0.99925,3972.446817679422
419196e1a2248c71f2e4cc2f443782b4d288b5dbc027871401868b6689a42688,C102,simulated_annealing,42,1046.5,1059.8,13.299999999999955,1.2549537648612905,0.5588893890380859,3997,13,1.0,7151.683460799471
0a1bfa695090691d5beae17ad65fa51d5319ab03b8366d2ceae52dbeedd0373a,R101,alns,55,1718.6000000000001,1954.5,235.89999999999986,12.069583013558448,119.62985420227051,596,21,0.9932885906040269,4.982033991216619
1e306be11ce74448c6f78d68c30503f0baa1b97b9ad7408f61c46e8ef0fd605f,C102,simulated_annealing,42,1059.8,1059.8,0.0,0.0,0.05418896675109863,391,13,1.0,7215.490965087885
3323c4f8bd9766f9de16e1f5df8f175247dc55f5ff625e494f577a6b81e4d05b,C1_10_1,simulated_annealing,45,56375.200000000004,56375.200000000004,0.0,0.0,12.813024044036865,10000,130,1.0,780.4558834535212
678fee70ac9e115092c999c7ee71a85c04ce4da7f451e6e570e64eede4df3e21,C101,alns,40,827.3,1010.4000000000001,183.10000000000014,18.121536025336514,120.23178815841675,134,10,0.8731343283582089,1.1145139072825094
10b5fad3ed28a6d79705a88dcfd8afa25f302f3762d3d09c0369a793f32c0f50,C101,simulated_annealing,42,1010.4000000000001,1010.4000000000001,0.0,0.0,0.549314022064209,4135,13,1.0,7527.570449524521
ab3570aa29c6b84ca778bbf6fc0cb002c4e35f46added912f443932efa540906,C1_4_1,simulated_annealing,42,9623.4,9623.4,0.0,0.0,0.2063140869140625,395,53,1.0,1914.5566156349382
b92f30164b8a57e1e1281516121e407e1cd9e160bbc2b5f4f540edf07f9e975c,C101,simulated_annealing,42,1009.9000000000001,1010.4000000000001,0.5,0.049485352335708624,0.6827397346496582,5000,13,1.0,7323.434899487292
362de575f117d7d47bc2c032b350f9d73f83db1ca4bd06768d728740baa4c782,C101,alns,41,827.3000000000001,1010.4000000000001,183.10000000000002,18.1215360253365,120.03466939926147,273,10,0.7985347985347986,2.2743429158116184
3a23b8e70d462dbac3f79a2de9f20716e0930e96ebf7c9c56d11a1a67b89fac0,C101,alns,40,947.9000000000001,1010.4000000000001,62.5,6.185669041963578,109.5696747303009,2001,13,0.41829085457271364,18.26235228794226
df7c7358d1a1edbe41bd5d1314e1c9086a11e56dc7906c737e2192ec0e3dcd56,C1_2_3,simulated_annealing,42,3406.6,3410.0,3.400000000000091,0.09970674486803786,0.12229347229003906,491,24,1.0,4014.9322020680943
bc659584fd1f4a5ae6e6dceab551b17ee92b26c58225448bdb39a9d0f540d455,C1_6_1,simulated_annealing,42,18485.399999999994,18485.399999999994,0.0,0.0,2.431245803833008,3216,79,1.0,1322.778632637547
a4b92805a8653ea8defdb7936fc91235c9ebfb22dbd0eae9bdd3bfb16d4550ab,C101,alns,43,987.2,1010.4000000000001,23.200000000000045,2.296120348376885,5.057255029678345,24,12,1.0,4.745657448389837
51ee726a7653f43cde75669d78b3775210ac5f1bbbb2ba7007470ce73861c594,C102,simulated_annealing,42,1046.5,1059.8,13.299999999999955,1.2549537648612905,0.42047691345214844,3078,13,1.0,7320.259214065711
55e4ccfe11e6dd55410812c26769756325f836e8e93ba749058c90685401506b,C1_4_1,simulated_annealing,42,9623.4,9623.4,0.0,0.0,0.17650699615478516,339,53,1.0,1920.6037572738423
68cfc3bb384f15bad58dcf318a9634d1bd636be74bad995246cf47a2f23b8f77,C101,simulated_annealing,42,922.3,1010.4000000000001,88.10000000000014,8.719319081551873,21.000025987625122,161173,12,1.0,7674.895264176144
8c34e0d76096bd8615e20803f4e824c876a126367622614f51dbcc1a7b5ea13a,C1_2_1,simulated_annealing,44,3335.5000000000005,3454.0,118.49999999999955,3.4308048639258697,6.989987850189209,26463,25,1.0,3785.8434903121733
f1514ed735781a4eecad95d8498208fca22e3657a21d81e9fd8e94e3c0a9a107,C1_6_1,simulated_annealing,42,18485.399999999994,18485.399999999994,0.0,0.0,0.4555380344390869,583,79,1.0,1279.8053201372297
76d1ab6b2a5fb1f93b4d99988f05a1518de956d07fb2b96f8830950696b805d8,C101,alns,45,862.4000000000001,1010.4000000000001,148.0,14.647664291369752,100.44977927207947,431,11,0.988399071925754,4.290701314858923
3e6c94e58177c64016e89647b0fe8202ebce9245bd3cbd29f8fe2c601dd7402b,C102,simulated_annealing,42,1046.5,1059.8,13.299999999999955,1.2549537648612905,0.5208084583282471,3675,13,1.0,7056.337010724542
2a5f1ca66a656d86fc62f2e7fd65e3bebb137abcc7d0a113692b860e66acc4b4,C101,alns,40,827.3,1010.4000000000001,183.10000000000014,18.121536025336514,120.01753067970276,1855,10,0.7008086253369272,15.456075370776777
2736047d2fd28807b53b6da058e73638436dcedb18faf0128cccc7b4f3d2254f,C101,alns,41,827.3,1010.4000000000001,183.10000000000014,18.121536025336514,120.12631416320801,272,10,0.9558823529411765,2.264283241309234
80924fcf9cea5a8c7934ce79cd5db4ac311ca7a1ef743888a6523de4a4832994,C102,simulated_annealing,42,1018.8000000000002,1059.8,40.99999999999977,3.8686544631062256,2.1838743686676025,16114,13,0.9998138264862853,7378.629572831732
d1cbff1461b63cc71e5020e249ddaed01d1a6e67ef1371e6bc78b6d3cd2432c3,C1_2_3,simulated_annealing,42,3192.6999999999994,3410.0,217.30000000000064,6.372434017595327,49.08433818817139,200373,24,0.9995957539189412,4082.2186342177674
a900b2ea735596aa2f06ef647b9a48d8c6dcbd87dbe89233817d0ae95d87528e,C101,alns,42,827.3000000000001,1010.4000000000001,183.10000000000002,18.1215360253365,120.12887501716614,248,10,0.6774193548387096,2.0644495335909987
c65e762b75651e61dc6038383910794ff352bf4c204343cb62f930d6eff321d1,C1_6_1,simulated_annealing,42,18406.3,18485.399999999994,79.0999999999949,0.42790526577728877,103.76699829101562,138149,79,1.0,1331.3385014044609
649cd350939151b130183ee75209b26cc76ae5ddbc8e69488401c9dd267e5a4d,C101,alns,42,827.3,1010.4000000000001,183.10000000000014,18.121536025336514,121.05347752571106,132,10,0.8409090909090909,1.0904271624246726
9bf9031006bc0cee52f5731908e069ad8a0b86f7a335e256e0881147b719ba56,C101,simulated_annealing,42,1010.4000000000001,1010.4000000000001,0.0,0.0,0.0674905776977539,491,13,1.0,7275.089601379135
247cc29a186403507b28460f8b5c9323385da8c0cfa6edc080848e424a60a61c,C1_4_1,simulated_annealing,44,9621.5,9623.4,1.8999999999996362,0.019743541783565438,10.619781732559204,20125,53,1.0,1895.0483641578746
0de52ec26031eed3a374b9db1f92752328c4570a148ccc4643922a8401b78825,C1_10_1,simulated_annealing,44,56375.200000000004,56375.200000000004,0.0,0.0,12.828859806060791,10000,130,1.0,779.492499814805
f67cbda2325df811c9a8a91a81b16fd33d2fa40583ff4cae50074e34e4b201ca,C101,simulated_annealing,48,947.5999999999999,1010.4000000000001,62.80000000000018,6.215360253365022,2.928405284881592,21650,13,1.0,7393.1023522501955
406464a7ef332b62fca8729bb2f4e8c7ba7f4f8f062b6f445936160b8b52eed4,C1_4_1,simulated_annealing,42,9623.4,9623.4,0.0,0.0,0.21066856384277344,405,53,1.0,1922.4510416383737
e480a544c7990693efe9b3178fdf38e0bcf5b30d4fefd6239c1f9bb9c491417c,C1_4_1,simulated_annealing,42,9623.4,9623.4,0.0,0.0,0.8947334289550781,1764,53,1.0,1971.5369325812517
d7da3174ae2ec1aae896a7a4040c16871e3e146f496ac0ef7b0b41241771da7e,C1_6_1,simulated_annealing,42,18485.399999999994,18485.399999999994,0.0,0.0,0.24326729774475098,315,79,1.0,1294.871949169735
